key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,3,FF,,0,1.4184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-28,120,1,0,0,response7disk,6,4,-15,4,1,0,0,rectangle,-15,4,1,0,0,,6,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-15,4,1,0,0,0,3,3,20,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,FF,,0,1.7351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-37,78,1,0,0,response7disk,5,5,-9,-3,1,0,0,rectangle,28,82,1,0,0,7,7,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-8,4,1,0,0,0,4,4,19,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,0,1.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-38,88,1,0,0,response7disk,6,6,-4,-2,1,0,0,rectangle,-4,-2,1,0,0,7,7,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-4,-2,1,0,0,0,5,5,17,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,FF,,7,1.4683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,28,94,1,0,0,response1disk,2,7,-17,-4,1,0,0,rectangle,-17,-4,1,0,0,7,0,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-17,-4,1,0,0,0,6,6,44,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6,FF,,1,1.4022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-93,59,1,0,0,response7disk,2,8,-7,-3,1,0,0,rectangle,-7,-3,1,0,0,7,3,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-7,-3,1,0,0,0,7,7,11,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,7,1.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,37,93,1,0,0,response1disk,5,9,-5,-2,1,0,0,rectangle,-5,-2,1,0,0,7,2,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-5,-2,1,0,0,0,8,8,22,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,7,FF,,0,1.3025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-27,94,1,0,0,response7disk,6,10,-10,6,1,0,0,rectangle,-10,6,1,0,0,7,0,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-10,6,1,0,0,0,9,9,21,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,FF,,2,1.5189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-78,-40,1,0,0,response5disk,7,11,-17,6,1,0,0,rectangle,-17,6,1,0,0,7,0,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-17,6,1,0,0,0,10,10,15,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,0,1.3516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-27,113,1,0,0,response7disk,1,12,0,11,1,0,0,rectangle,0,11,1,0,0,7,0,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",0,11,1,0,0,0,11,11,45,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,7,1.1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,33,114,1,0,0,response1disk,1,13,-8,3,1,0,0,rectangle,-8,3,1,0,0,7,3,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-8,3,1,0,0,0,12,12,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6,FF,,0,1.1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-38,119,1,0,0,response7disk,4,14,-12,3,1,0,0,rectangle,-12,3,1,0,0,7,5,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-12,3,1,0,0,0,13,13,23,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3,FF,,0,1.1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-35,101,1,0,0,response7disk,4,15,-4,5,1,0,0,rectangle,-4,5,1,0,0,7,4,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-4,5,1,0,0,0,14,14,26,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,FF,,0,3.6213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-34,92,1,0,0,response7disk,6,16,-7,4,1,0,0,rectangle,-7,4,1,0,0,7,2,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-7,4,1,0,0,0,15,15,13,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3,FF,,7,1.1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,26,112,1,0,0,response1disk,7,17,-15,5,1,0,0,rectangle,-15,5,1,0,0,7,1,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-15,5,1,0,0,0,16,16,29,1,,,,,,,,,,,,,,,,,,,,,,,
