key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,2,FF,,7,2.1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,36,104.5,1,0,0,response1disk,2,4,2,-2.5,1,0,0,rectangle,2,-2.5,1,0,0,,0,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",2,-2.5,1,0,0,0,3,3,44,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,0,2.1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,-34,99.5,1,0,0,response7disk,3,5,-1,-6.5,1,0,0,rectangle,-1,-6.5,1,0,0,,6,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",-1,-6.5,1,0,0,0,4,4,41,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,0,4.8426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,-40,98.5,1,0,0,response7disk,3,6,1,7.5,1,0,0,rectangle,1,7.5,1,0,0,,3,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",1,7.5,1,0,0,0,5,5,24,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6,FF,,7,2.0029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,46,84.5,1,0,0,response1disk,6,7,7,10.5,1,0,0,rectangle,7,10.5,1,0,0,,6,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",7,10.5,1,0,0,0,6,6,46,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3,FF,,0,1.8723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,-28,95.5,1,0,0,response7disk,1,8,-11,-4.5,1,0,0,rectangle,-11,-4.5,1,0,0,,2,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",-11,-4.5,1,0,0,0,7,7,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,0,1.8502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,-33,78.5,1,0,0,response7disk,7,9,-14,7.5,1,0,0,rectangle,-14,7.5,1,0,0,,0,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",-14,7.5,1,0,0,0,8,8,43,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4,FF,,7,2.8345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,33,99.5,1,0,0,response1disk,2,10,-9,-12.5,1,0,0,rectangle,-9,-12.5,1,0,0,,2,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",-9,-12.5,1,0,0,0,9,9,33,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,7,1.4891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,39,111.5,1,0,0,response1disk,7,11,12,7.5,1,0,0,rectangle,12,7.5,1,0,0,,5,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",12,7.5,1,0,0,0,10,10,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4,FF,,0,1.4063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,-40,98.5,1,0,0,response7disk,6,12,12,-0.5,1,0,0,rectangle,12,-0.5,1,0,0,,7,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",12,-0.5,1,0,0,0,11,11,25,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6,FF,,0,2.6705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,-36,102.5,1,0,0,response7disk,3,13,-23,9.5,1,0,0,rectangle,-23,9.5,1,0,0,,6,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",-23,9.5,1,0,0,0,12,12,10,1,,,,,,,,,,,,,,,,,,,,,,,
