key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,5,FF,,7,1.2168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc5e4e6299d6d2b82e580e,60cc8fec9384c2530a99b2ed,2021-06-18_13h22.28.179,FlowerSimilarity_Experiment,2021.1.2,Win32,61.50439756,60cc862d586bafd4cd2fa98a,,,,,,74,134,1,0,0,response1disk,5,14,7,-10,1,0,0,rectangle,7,-10,1,0,0,,4,"[315,187,119,110,224,61,120,269,304,96,247,187,187,88,70,49,154,40,220,209]",7,-10,1,0,0,0,13,13,22,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,7,FF,,5,4.8164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc5e4e6299d6d2b82e580e,60cc8fec9384c2530a99b2ed,2021-06-18_13h22.28.179,FlowerSimilarity_Experiment,2021.1.2,Win32,61.50439756,60cc862d586bafd4cd2fa98a,,,,,,139,-94,1,0,0,response3disk,1,15,-4,5,1,0,0,rectangle,-4,5,1,0,0,,7,"[315,187,119,110,224,61,120,269,304,96,247,187,187,88,70,49,154,40,220,209]",-4,5,1,0,0,0,14,14,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3,FF,,7,0.8665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc5e4e6299d6d2b82e580e,60cc8fec9384c2530a99b2ed,2021-06-18_13h22.28.179,FlowerSimilarity_Experiment,2021.1.2,Win32,61.50439756,60cc862d586bafd4cd2fa98a,,,,,,58,127,1,0,0,response1disk,3,16,15,5,1,0,0,rectangle,15,5,1,0,0,,0,"[315,187,119,110,224,61,120,269,304,96,247,187,187,88,70,49,154,40,220,209]",15,5,1,0,0,0,15,15,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,7,FF,,7,1.0999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc5e4e6299d6d2b82e580e,60cc8fec9384c2530a99b2ed,2021-06-18_13h22.28.179,FlowerSimilarity_Experiment,2021.1.2,Win32,61.50439756,60cc862d586bafd4cd2fa98a,,,,,,65,113,1,0,0,response1disk,7,17,3,-9,1,0,0,rectangle,3,-9,1,0,0,,2,"[315,187,119,110,224,61,120,269,304,96,247,187,187,88,70,49,154,40,220,209]",3,-9,1,0,0,0,16,16,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,FF,,5,2.0332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc5e4e6299d6d2b82e580e,60cc8fec9384c2530a99b2ed,2021-06-18_13h22.28.179,FlowerSimilarity_Experiment,2021.1.2,Win32,61.50439756,60cc862d586bafd4cd2fa98a,,,,,,119,-68,1,0,0,response3disk,1,18,-10,-3,1,0,0,rectangle,-10,-3,1,0,0,,0,"[315,187,119,110,224,61,120,269,304,96,247,187,187,88,70,49,154,40,220,209]",-10,-3,1,0,0,0,17,17,42,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,4,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc5e4e6299d6d2b82e580e,60cc8fec9384c2530a99b2ed,2021-06-18_13h22.28.179,FlowerSimilarity_Experiment,2021.1.2,Win32,61.50439756,60cc862d586bafd4cd2fa98a,,,,,,73,-90,1,0,0,response3disk,4,19,0,18,1,0,0,rectangle,0,18,1,0,0,,1,"[315,187,119,110,224,61,120,269,304,96,247,187,187,88,70,49,154,40,220,209]",0,18,1,0,0,0,18,18,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,5,1.8517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc5e4e6299d6d2b82e580e,60cc8fec9384c2530a99b2ed,2021-06-18_13h22.28.179,FlowerSimilarity_Experiment,2021.1.2,Win32,61.50439756,60cc862d586bafd4cd2fa98a,,,,,,136,-36,1,0,0,response3disk,2,20,26,8,1,0,0,rectangle,26,8,1,0,0,,5,"[315,187,119,110,224,61,120,269,304,96,247,187,187,88,70,49,154,40,220,209]",26,8,1,0,0,0,19,19,28,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,2,3.1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc5e4e6299d6d2b82e580e,60cc8fec9384c2530a99b2ed,2021-06-18_13h22.28.179,FlowerSimilarity_Experiment,2021.1.2,Win32,61.50439756,60cc862d586bafd4cd2fa98a,,,,,,-118,-95,1,0,0,response5disk,2,21,4,-19,1,0,0,rectangle,4,-19,1,0,0,,2,"[315,187,119,110,224,61,120,269,304,96,247,187,187,88,70,49,154,40,220,209]",4,-19,1,0,0,0,20,20,31,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6,FF,,3,1.6826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc5e4e6299d6d2b82e580e,60cc8fec9384c2530a99b2ed,2021-06-18_13h22.28.179,FlowerSimilarity_Experiment,2021.1.2,Win32,61.50439756,60cc862d586bafd4cd2fa98a,,,,,,-51,-112,1,0,0,response5disk,3,22,-1,-2,1,0,0,rectangle,-1,-2,1,0,0,,5,"[315,187,119,110,224,61,120,269,304,96,247,187,187,88,70,49,154,40,220,209]",-1,-2,1,0,0,0,21,21,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,1,1.4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc5e4e6299d6d2b82e580e,60cc8fec9384c2530a99b2ed,2021-06-18_13h22.28.179,FlowerSimilarity_Experiment,2021.1.2,Win32,61.50439756,60cc862d586bafd4cd2fa98a,,,,,,-113,42,1,0,0,response7disk,5,23,15,-5,1,0,0,rectangle,15,-5,1,0,0,,5,"[315,187,119,110,224,61,120,269,304,96,247,187,187,88,70,49,154,40,220,209]",15,-5,1,0,0,0,22,22,2,1,,,,,,,,,,,,,,,,,,,,,,,
