key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,7,FF,,4,1.901285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,22.61560059,-118.2458496,1,0,1,response3disk,5,4,-9.061462402,17.23498535,1,0,1,rectangle,-9.061462402,17.23498535,1,0,1,,3,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",-9.061462402,17.23498535,1,0,1,0,3,3,40,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,FF,,5,2.117305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,91.2935791,-60.69458008,1,0,1,response3disk,1,5,-38.92492676,-8.561523438,1,0,1,rectangle,-38.92492676,-8.561523438,1,0,1,,2,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",-38.92492676,-8.561523438,1,0,1,0,4,4,42,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,7,FF,,5,2.676085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,81.63671875,-63.33209229,1,0,1,response3disk,4,6,-3.244445801,21.55554199,0,0,1,rectangle,-3.244445801,21.55554199,0,0,1,,6,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",-3.244445801,21.55554199,0,0,1,0,5,5,48,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,7,1.16725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,41.81188965,92.25817871,1,0,1,response1disk,1,7,5.380126953,-19.1673584,0,0,1,rectangle,5.380126953,-19.1673584,0,0,1,,2,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",5.380126953,-19.1673584,0,0,1,0,6,6,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4,FF,,3,1.918395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,-42.33447266,-85.81518555,1,0,1,response5disk,3,8,-0.798034668,-0.90222168,1,0,1,rectangle,-0.798034668,-0.90222168,1,0,1,,2,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",-0.798034668,-0.90222168,1,0,1,0,7,7,34,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,3,1.68465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,-78.60516357,-98.0824585,1,0,1,response5disk,4,9,-20.02868652,15.00805664,1,0,1,rectangle,-20.02868652,15.00805664,1,0,1,,1,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",-20.02868652,15.00805664,1,0,1,0,8,8,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,5,1.517255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,89.47143555,-67.934021,1,0,1,response3disk,2,10,22.34753418,1.63269043,1,0,1,rectangle,22.34753418,1.63269043,1,0,1,,1,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",22.34753418,1.63269043,1,0,1,0,9,9,28,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,FF,,4,1.701975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,57.82189941,-102.1859131,1,0,1,response3disk,7,11,-0.979003906,-14.74121094,1,0,1,rectangle,-0.979003906,-14.74121094,1,0,1,,2,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",-0.979003906,-14.74121094,1,0,1,0,10,10,15,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4,FF,,5,1.717185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,96.03552246,-54.51812744,1,0,1,response3disk,2,12,11.07470703,7.372009277,1,0,1,rectangle,11.07470703,7.372009277,1,0,1,,5,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",11.07470703,7.372009277,1,0,1,0,11,11,33,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,4,5.23764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,77.78820801,-85.42169189,1,0,1,response3disk,2,13,32.3770752,-17.61676025,1,0,1,rectangle,32.58056641,-18.22717285,0,0,1,5,1,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",32.58056641,-18.22717285,1,0,1,0,12,12,31,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
